#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2225: Mark Twain HS, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mark Twain Hs (2225) 
# Missouri  SCAN Site - 730 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:12:16 PM GMT-08:00
#
Date,Mark Twain HS (2225) Soil Moisture Percent -2in (pct),Mark Twain HS (2225) Soil Moisture Percent -4in (pct),Mark Twain HS (2225) Soil Moisture Percent -8in (pct),Mark Twain HS (2225) Soil Moisture Percent -20in (pct),Mark Twain HS (2225) Soil Moisture Percent -40in (pct)
2018-09-21 12:00,21.3,26.3,28.1,50.7,38.8
2018-09-21 13:00,21.5,26.2,27.6,48.5,40.2
2018-09-21 14:00,20.9,26.3,28.1,50.8,39.7
2018-09-21 15:00,20.8,26.3,27.8,50.8,39.7
2018-09-21 16:00,21.2,26.0,27.8,50.4,39.7
2018-09-21 17:00,20.6,26.0,27.8,50.8,39.7
2018-09-21 18:00,20.7,26.1,27.8,50.8,39.7
2018-09-21 19:00,20.6,26.1,27.8,50.8,39.7
2018-09-21 20:00,20.4,26.0,27.8,50.8,39.7
2018-09-21 21:00,20.6,26.2,27.8,50.8,39.7
2018-09-21 22:00,20.7,26.2,27.9,51.0,39.7
2018-09-21 23:00,20.6,26.0,27.5,51.0,39.7
2018-09-22 00:00,20.6,26.1,27.6,50.8,39.7
2018-09-22 01:00,20.3,26.2,27.6,50.8,39.7
2018-09-22 02:00,20.4,25.7,27.5,51.0,39.7
2018-09-22 03:00,20.5,25.7,27.5,51.0,40.1
2018-09-22 04:00,20.3,25.8,27.6,50.8,39.7
2018-09-22 05:00,20.4,25.9,27.7,51.0,39.7
2018-09-22 06:00,20.1,25.5,27.4,50.2,40.1
2018-09-22 07:00,20.1,25.7,27.5,50.9,39.3
2018-09-22 08:00,20.3,25.5,27.2,47.8,39.0
2018-09-22 09:00,20.0,25.7,27.2,49.6,39.6
2018-09-22 10:00,19.9,25.3,27.3,48.6,39.0
2018-09-22 11:00,20.3,25.1,27.9,48.6,39.0
2018-09-22 12:00,20.2,25.7,27.3,49.6,39.0
2018-09-22 13:00,20.3,25.7,27.3,50.4,39.6
2018-09-22 14:00,20.4,25.7,27.6,51.0,39.9
2018-09-22 15:00,20.2,25.7,27.5,50.2,39.6
2018-09-22 16:00,20.0,25.8,27.8,50.4,39.0
2018-09-22 17:00,20.2,25.8,27.5,50.4,39.6
2018-09-22 18:00,20.3,25.4,27.5,50.4,39.6
2018-09-22 19:00,19.7,25.5,27.5,50.4,39.6
2018-09-22 20:00,19.6,25.5,27.5,50.4,39.6
2018-09-22 21:00,19.7,25.3,27.6,50.4,39.6
2018-09-22 22:00,19.6,25.4,27.3,50.4,39.6
2018-09-22 23:00,19.8,25.2,27.3,50.4,39.6
2018-09-23 00:00,19.4,25.3,27.4,50.4,39.6
2018-09-23 01:00,19.5,25.3,27.4,50.4,39.6
2018-09-23 02:00,19.7,25.3,27.1,50.4,39.6
2018-09-23 03:00,19.4,25.3,27.1,50.3,39.6
2018-09-23 04:00,19.5,24.8,27.0,50.3,39.6
2018-09-23 05:00,19.3,24.8,27.1,50.3,39.6
2018-09-23 06:00,19.4,25.3,27.1,50.3,39.6
2018-09-23 07:00,19.2,24.7,26.9,52.8,39.6
2018-09-23 08:00,19.2,24.5,26.9,50.1,38.6
2018-09-23 09:00,19.4,24.8,26.8,48.8,39.6
2018-09-23 10:00,19.2,25.2,26.8,48.3,38.4
2018-09-23 11:00,19.5,24.4,27.2,48.0,39.6
2018-09-23 12:00,19.7,24.8,27.2,50.5,38.4
2018-09-23 13:00,19.9,24.9,27.2,49.9,38.4
2018-09-23 14:00,19.9,25.1,27.1,50.6,38.4
2018-09-23 15:00,19.6,25.1,27.1,50.3,38.4
2018-09-23 16:00,19.6,25.2,27.1,50.3,38.4
2018-09-23 17:00,19.7,25.2,27.1,50.3,38.4
2018-09-23 18:00,19.6,25.2,27.1,50.3,38.4
2018-09-23 19:00,19.3,24.9,27.1,50.3,38.4
2018-09-23 20:00,19.4,25.1,27.1,50.3,38.4
2018-09-23 21:00,19.0,25.0,27.1,50.7,38.4
2018-09-23 22:00,19.2,25.1,27.1,49.2,38.4
2018-09-23 23:00,18.8,24.8,27.2,50.3,38.4
2018-09-24 00:00,19.0,24.8,27.2,49.2,38.4
2018-09-24 01:00,19.1,24.8,27.2,49.6,38.4
2018-09-24 02:00,19.2,24.9,26.8,50.3,38.4
2018-09-24 03:00,19.2,24.9,26.8,49.2,38.4
2018-09-24 04:00,18.9,24.9,26.8,49.2,38.4
2018-09-24 05:00,18.9,24.9,26.8,49.6,39.0
2018-09-24 06:00,18.9,24.9,26.8,49.6,38.4
2018-09-24 07:00,18.9,24.9,26.8,49.2,39.0
2018-09-24 08:00,18.8,24.7,27.0,49.2,39.0
2018-09-24 09:00,19.0,24.7,27.0,49.6,39.0
2018-09-24 10:00,19.0,24.7,27.0,49.6,39.0
2018-09-24 11:00,19.2,24.7,27.0,48.7,39.0
2018-09-24 12:00,19.0,24.2,26.7,47.7,37.8
2018-09-24 13:00,19.3,24.8,27.0,49.4,39.0
2018-09-24 14:00,19.4,24.7,26.9,49.4,39.0
2018-09-24 15:00,19.0,24.7,26.9,49.4,39.0
2018-09-24 16:00,19.1,24.7,27.1,49.8,39.0
2018-09-24 17:00,19.1,24.7,27.1,49.6,39.0
2018-09-24 18:00,18.9,24.7,27.1,49.6,39.6
2018-09-24 19:00,19.0,24.7,26.8,50.0,39.0
2018-09-24 20:00,18.9,24.7,26.8,49.6,39.0
2018-09-24 21:00,18.9,24.4,26.8,50.0,39.0
2018-09-24 22:00,19.0,24.4,26.8,50.0,39.0
2018-09-24 23:00,19.0,24.4,26.8,49.6,39.0
2018-09-25 00:00,19.0,24.4,26.8,50.0,38.5
2018-09-25 01:00,18.6,24.4,26.8,50.0,39.6
2018-09-25 02:00,18.6,24.4,26.8,50.0,38.5
2018-09-25 03:00,18.8,24.4,26.9,50.0,38.5
2018-09-25 04:00,18.6,24.4,26.9,50.0,38.5
2018-09-25 05:00,18.6,24.4,26.9,50.0,38.5
2018-09-25 06:00,18.8,24.4,26.9,50.0,38.5
2018-09-25 07:00,18.8,24.6,26.9,50.0,38.9
2018-09-25 08:00,18.6,24.3,26.9,50.0,38.9
2018-09-25 09:00,19.0,24.5,26.9,49.3,38.3
2018-09-25 10:00,19.1,24.5,26.4,49.3,38.9
2018-09-25 11:00,19.2,24.1,26.8,47.1,38.9
2018-09-25 12:00,19.2,24.7,26.5,50.0,38.9
2018-09-25 13:00,19.2,23.8,26.7,44.1,38.9
2018-09-25 14:00,19.1,24.5,26.5,49.3,38.9
2018-09-25 15:00,19.2,24.6,26.9,49.3,39.3
2018-09-25 16:00,19.0,24.6,26.9,49.3,39.3
2018-09-25 17:00,19.3,24.6,26.8,49.3,39.3
2018-09-25 18:00,18.9,24.6,26.6,49.3,39.3
2018-09-25 19:00,19.1,24.6,26.6,49.3,39.3
2018-09-25 20:00,18.6,24.5,26.7,49.3,39.3
2018-09-25 21:00,18.9,24.6,26.7,49.3,39.3
2018-09-25 22:00,18.9,24.6,26.7,49.3,39.3
2018-09-25 23:00,18.5,24.2,26.7,49.3,39.3
2018-09-26 00:00,18.8,24.2,26.5,49.3,39.3
2018-09-26 01:00,18.6,24.3,26.5,49.3,39.3
2018-09-26 02:00,18.6,24.3,26.5,49.3,39.3
2018-09-26 03:00,18.6,24.4,26.9,49.3,39.3
2018-09-26 04:00,18.7,24.4,26.6,49.3,39.3
2018-09-26 05:00,18.8,23.9,26.3,49.3,39.3
2018-09-26 06:00,18.8,24.0,26.3,49.3,39.3
2018-09-26 07:00,18.6,24.0,26.4,49.3,37.2
2018-09-26 08:00,18.5,24.1,26.7,49.9,38.7
2018-09-26 09:00,18.8,23.4,26.1,47.9,38.2
2018-09-26 10:00,18.7,24.1,26.1,47.1,37.7
2018-09-26 11:00,18.7,24.0,26.5,48.0,37.6
2018-09-26 12:00,18.7,24.2,26.7,46.8,41.6
2018-09-26 13:00,19.0,24.3,26.5,51.5,37.6
2018-09-26 14:00,19.0,24.4,26.5,49.3,37.6
2018-09-26 15:00,19.0,24.4,26.5,49.6,37.6
2018-09-26 16:00,18.6,24.1,26.5,49.6,38.3
2018-09-26 17:00,18.6,24.2,26.5,49.6,38.3
2018-09-26 18:00,18.7,24.2,26.5,49.6,38.3
2018-09-26 19:00,18.9,24.2,26.5,49.5,38.3
2018-09-26 20:00,18.7,24.0,26.1,49.5,38.3
2018-09-26 21:00,18.6,24.0,26.2,49.5,38.3
2018-09-26 22:00,18.6,24.1,26.2,49.5,38.3
2018-09-26 23:00,18.6,24.1,26.2,49.5,38.3
2018-09-27 00:00,18.6,24.0,26.2,49.5,38.3
2018-09-27 01:00,18.4,24.0,26.2,49.5,38.3
2018-09-27 02:00,18.5,24.0,26.2,49.5,38.3
2018-09-27 03:00,18.5,24.1,26.0,49.5,38.3
2018-09-27 04:00,18.6,23.8,26.0,49.5,38.3
2018-09-27 05:00,18.3,23.9,26.1,49.5,38.3
2018-09-27 06:00,18.3,23.9,26.1,49.5,38.3
2018-09-27 07:00,18.4,24.0,25.9,49.5,38.8
2018-09-27 08:00,17.8,23.8,25.9,49.8,38.8
2018-09-27 09:00,18.5,23.7,26.0,50.9,38.1
2018-09-27 10:00,18.1,24.0,26.2,47.4,38.1
2018-09-27 11:00,18.2,23.4,26.2,47.4,38.5
2018-09-27 12:00,18.7,23.5,26.3,47.3,38.2
2018-09-27 13:00,18.1,24.1,25.9,49.8,39.2
2018-09-27 14:00,18.6,24.3,26.1,49.6,38.6
2018-09-27 15:00,18.7,24.3,26.4,49.6,38.6
2018-09-27 16:00,18.8,24.0,26.1,48.9,38.6
2018-09-27 17:00,18.6,24.0,26.3,49.6,38.6
2018-09-27 18:00,18.6,24.1,26.3,48.9,38.6
2018-09-27 19:00,18.5,24.1,26.3,48.9,38.6
2018-09-27 20:00,18.7,24.2,26.3,48.9,38.6
2018-09-27 21:00,18.4,24.2,26.3,48.9,38.1
2018-09-27 22:00,18.4,24.0,26.1,48.9,37.6
2018-09-27 23:00,18.5,24.0,26.1,48.9,38.6
2018-09-28 00:00,18.6,24.1,26.1,49.6,37.6
2018-09-28 01:00,18.4,23.5,25.9,48.9,38.6
2018-09-28 02:00,18.5,23.6,26.2,48.9,38.1
2018-09-28 03:00,18.5,23.6,25.9,48.9,38.1
2018-09-28 04:00,18.6,23.7,26.0,49.1,37.6
2018-09-28 05:00,18.2,23.7,26.0,49.1,37.6
2018-09-28 06:00,18.3,23.8,26.0,49.1,38.1
2018-09-28 07:00,18.1,23.8,26.1,48.8,37.6
2018-09-28 08:00,19.4,23.5,25.7,49.7,38.1
2018-09-28 09:00,18.3,23.6,25.8,47.2,39.9
2018-09-28 10:00,18.3,23.3,25.7,47.3,39.1
2018-09-28 11:00,18.4,24.1,25.9,48.4,38.1
2018-09-28 12:00,19.0,23.9,25.9,48.3,38.7
2018-09-28 13:00,18.6,24.0,26.0,46.7,38.1
2018-09-28 14:00,18.7,23.9,26.0,49.1,38.2
2018-09-28 15:00,18.3,23.9,26.2,49.1,38.7
2018-09-28 16:00,18.3,23.8,26.2,49.1,38.7
2018-09-28 17:00,18.3,23.7,26.2,49.1,38.7
2018-09-28 18:00,19.2,23.5,26.2,49.1,38.7
2018-09-28 19:00,19.3,23.6,25.9,49.1,38.7
2018-09-28 20:00,19.3,23.7,25.9,49.1,38.7
2018-09-28 21:00,18.9,23.6,25.8,49.3,38.7
2018-09-28 22:00,18.9,23.6,25.8,49.3,38.7
2018-09-28 23:00,19.6,23.2,26.0,49.2,38.7
2018-09-29 00:00,19.5,23.6,26.0,49.1,38.7
2018-09-29 01:00,18.8,23.6,25.9,49.1,38.7
2018-09-29 02:00,18.9,23.3,26.0,49.2,38.7
2018-09-29 03:00,19.2,23.0,26.0,49.2,38.7
2018-09-29 04:00,18.6,23.0,25.8,49.2,38.7
2018-09-29 05:00,18.6,23.0,25.7,49.2,38.7
2018-09-29 06:00,19.0,23.1,26.0,49.2,38.7
2018-09-29 07:00,19.0,23.1,25.8,49.2,39.0
2018-09-29 08:00,18.7,23.2,25.8,49.2,39.0
2018-09-29 09:00,18.5,23.2,25.8,49.2,39.0
2018-09-29 10:00,19.2,22.9,25.7,49.2,39.0
2018-09-29 11:00,19.1,22.9,25.9,49.2,39.0
2018-09-29 12:00,19.3,23.2,25.5,47.3,37.5
2018-09-29 13:00,19.3,23.1,25.7,47.0,39.0
2018-09-29 14:00,19.3,23.4,25.7,49.9,39.0
2018-09-29 15:00,19.3,23.3,25.7,49.2,37.5
2018-09-29 16:00,19.3,23.3,25.6,49.2,37.5
2018-09-29 17:00,19.3,23.3,25.8,49.2,37.5
2018-09-29 18:00,19.4,23.3,25.8,48.1,37.5
2018-09-29 19:00,19.6,23.3,25.8,48.1,37.5
2018-09-29 20:00,19.3,23.2,25.8,48.3,37.5
2018-09-29 21:00,19.3,23.3,25.8,48.3,37.5
2018-09-29 22:00,19.4,23.1,25.8,48.3,37.5
2018-09-29 23:00,19.1,23.1,25.8,48.3,37.5
2018-09-30 00:00,19.1,23.1,25.9,48.3,37.5
2018-09-30 01:00,19.1,23.2,25.5,48.3,37.5
2018-09-30 02:00,19.1,23.2,25.5,48.3,37.5
2018-09-30 03:00,19.1,23.2,25.5,48.3,37.5
2018-09-30 04:00,19.1,23.2,25.5,48.3,37.5
2018-09-30 05:00,19.2,23.2,25.5,48.3,37.5
2018-09-30 06:00,19.1,23.2,25.5,48.3,37.5
2018-09-30 07:00,19.1,23.2,25.5,48.3,37.5
2018-09-30 08:00,19.4,23.3,25.5,49.1,37.5
2018-09-30 09:00,19.4,23.2,25.6,48.5,38.9
2018-09-30 10:00,19.5,23.3,25.5,46.5,38.1
2018-09-30 11:00,19.5,22.7,25.6,46.3,38.1
2018-09-30 12:00,19.3,23.2,25.5,48.3,38.1
2018-09-30 13:00,19.4,23.3,25.5,48.4,38.1
2018-09-30 14:00,19.6,23.3,25.8,47.8,37.5
2018-09-30 15:00,19.9,23.2,25.9,48.5,38.1
2018-09-30 16:00,19.9,23.2,25.8,48.5,38.1
2018-09-30 17:00,19.6,23.2,25.8,48.5,38.1
2018-09-30 18:00,19.4,23.2,25.8,48.4,38.1
2018-09-30 19:00,19.6,23.2,26.0,48.5,38.1
2018-09-30 20:00,19.5,23.2,26.0,48.5,38.4
2018-09-30 21:00,19.3,23.2,25.5,47.8,38.1
2018-09-30 22:00,19.3,23.4,25.5,48.5,38.1
2018-09-30 23:00,19.5,22.9,25.5,47.8,38.1
2018-10-01 00:00,19.5,22.9,25.5,48.5,37.5
2018-10-01 01:00,19.1,23.0,25.5,47.8,37.4
2018-10-01 02:00,19.3,22.9,25.5,48.5,38.4
2018-10-01 03:00,19.3,23.3,25.5,47.8,37.5
2018-10-01 04:00,19.0,23.6,25.5,48.6,38.4
2018-10-01 05:00,19.0,23.2,25.6,48.4,38.4
2018-10-01 06:00,19.4,23.2,25.6,47.9,37.4
2018-10-01 07:00,19.2,23.3,25.6,47.9,38.4
2018-10-01 08:00,18.8,22.9,25.4,45.7,36.3
2018-10-01 09:00,19.3,23.0,25.7,53.1,38.2
2018-10-01 10:00,19.3,22.9,25.4,47.6,40.5
2018-10-01 11:00,19.4,23.1,25.6,47.9,38.4
2018-10-01 12:00,19.7,23.1,25.4,48.4,37.4
2018-10-01 13:00,19.7,23.3,25.5,47.9,37.4
2018-10-01 14:00,19.7,23.7,25.5,47.9,38.4
2018-10-01 15:00,19.7,23.6,25.5,48.6,38.4
2018-10-01 16:00,19.7,23.6,25.6,47.9,37.4
2018-10-01 17:00,19.4,23.5,25.6,47.9,38.4
2018-10-01 18:00,19.6,23.5,25.6,47.9,38.4
2018-10-01 19:00,19.4,23.9,25.6,47.9,37.4
2018-10-01 20:00,19.5,23.6,25.5,48.5,37.4
2018-10-01 21:00,19.5,23.4,25.5,47.9,37.4
2018-10-01 22:00,19.1,23.7,25.8,48.6,37.4
2018-10-01 23:00,19.3,23.7,25.6,48.1,37.4
2018-10-02 00:00,19.3,23.5,25.6,47.9,37.4
2018-10-02 01:00,19.3,23.5,25.6,48.5,37.4
2018-10-02 02:00,19.3,23.5,25.8,47.9,37.4
2018-10-02 03:00,19.4,23.6,25.8,47.9,37.4
2018-10-02 04:00,19.3,23.6,25.5,47.9,37.4
2018-10-02 05:00,19.3,23.2,25.5,48.1,37.4
2018-10-02 06:00,19.3,23.2,25.8,48.1,37.4
2018-10-02 07:00,19.3,23.2,25.5,47.9,37.4
2018-10-02 08:00,19.1,23.2,25.6,46.8,38.4
2018-10-02 09:00,19.5,23.2,25.6,48.6,37.4
2018-10-02 10:00,19.3,23.7,25.3,46.4,37.3
2018-10-02 11:00,19.4,23.1,25.1,46.0,36.5
2018-10-02 12:00,19.6,23.7,25.5,48.6,38.0
2018-10-02 13:00,19.5,23.6,25.8,47.9,38.0
2018-10-02 14:00,19.8,23.6,25.8,48.5,38.0
2018-10-02 15:00,19.5,23.5,25.8,48.1,38.0
2018-10-02 16:00,19.7,23.5,25.8,48.1,38.0
2018-10-02 17:00,19.7,23.5,25.8,48.1,38.0
2018-10-02 18:00,19.6,23.6,25.6,48.1,38.0
2018-10-02 19:00,19.4,23.6,25.6,48.1,38.0
2018-10-02 20:00,19.2,23.6,25.6,48.1,38.0
2018-10-02 21:00,19.3,23.7,25.6,48.1,38.0
2018-10-02 22:00,18.9,23.2,25.8,48.1,38.0
2018-10-02 23:00,19.1,23.2,25.8,48.7,38.0
2018-10-03 00:00,19.2,23.4,25.8,48.7,38.0
2018-10-03 01:00,19.2,23.4,25.8,48.1,38.0
2018-10-03 02:00,19.0,23.6,25.5,48.7,38.0
2018-10-03 03:00,19.0,23.3,25.5,48.7,38.0
2018-10-03 04:00,19.0,23.7,25.5,48.7,38.0
2018-10-03 05:00,19.2,24.2,25.5,48.7,38.0
2018-10-03 06:00,19.2,24.0,25.5,48.1,38.0
2018-10-03 07:00,19.2,24.0,25.5,48.7,38.0
2018-10-03 08:00,18.6,23.8,25.4,47.7,38.5
2018-10-03 09:00,19.2,23.5,26.3,45.6,37.2
2018-10-03 10:00,18.9,23.4,25.2,47.1,36.6
2018-10-03 11:00,20.1,23.9,25.3,46.9,37.6
2018-10-03 12:00,19.2,23.4,25.2,47.9,36.8
2018-10-03 13:00,19.1,24.2,25.6,48.7,38.3
2018-10-03 14:00,19.5,24.1,25.6,48.2,36.8
2018-10-03 15:00,19.1,24.1,25.6,47.7,36.8
2018-10-03 16:00,19.4,24.1,25.5,47.7,36.8
2018-10-03 17:00,19.2,24.1,25.5,48.7,36.8
2018-10-03 18:00,19.3,24.3,25.5,48.2,36.8
2018-10-03 19:00,19.1,24.1,25.5,47.9,36.8
2018-10-03 20:00,19.1,24.1,25.5,47.9,36.8
2018-10-03 21:00,19.2,24.1,25.7,48.0,36.8
2018-10-03 22:00,19.1,24.2,25.7,48.0,36.8
2018-10-03 23:00,19.4,24.2,25.5,48.0,36.8
2018-10-04 00:00,19.0,24.2,25.7,48.0,36.8
2018-10-04 01:00,19.0,24.2,25.7,47.7,36.8
2018-10-04 02:00,19.2,24.3,25.5,48.0,36.8
2018-10-04 03:00,18.8,24.3,25.7,48.0,37.6
2018-10-04 04:00,18.8,24.1,25.7,48.0,36.8
2018-10-04 05:00,18.5,23.9,25.7,48.0,36.8
2018-10-04 06:00,18.7,23.9,25.6,48.0,36.8
2018-10-04 07:00,18.6,24.0,25.6,48.0,36.8
2018-10-04 08:00,18.5,24.0,25.2,48.0,36.8
2018-10-04 09:00,18.4,24.1,25.2,48.0,36.8
2018-10-04 10:00,18.5,24.1,25.2,48.0,36.8
2018-10-04 11:00,18.5,24.1,25.3,48.0,36.8
2018-10-04 12:00,18.6,23.7,25.3,48.0,36.8
2018-10-04 13:00,18.6,24.2,25.3,48.0,36.8
2018-10-04 14:00,18.2,23.7,25.3,48.0,37.6
2018-10-04 15:00,18.6,23.7,25.3,48.0,36.8
2018-10-04 16:00,18.2,23.7,25.3,48.0,36.8
2018-10-04 17:00,18.2,23.7,25.4,48.0,36.8
2018-10-04 18:00,18.4,23.7,25.2,48.0,37.6
2018-10-04 19:00,18.4,23.8,25.1,48.0,37.6
2018-10-04 20:00,18.5,23.8,25.1,48.0,36.8
2018-10-04 21:00,18.2,23.8,25.1,48.0,36.8
2018-10-04 22:00,18.2,23.9,25.2,48.0,36.8
2018-10-04 23:00,18.5,23.9,25.2,48.1,36.8
2018-10-05 00:00,18.5,23.9,25.2,48.1,36.8
2018-10-05 01:00,19.6,23.9,25.2,48.1,36.8
2018-10-05 02:00,20.7,23.9,25.2,48.1,37.6
2018-10-05 03:00,21.3,23.9,25.2,48.1,36.8
2018-10-05 04:00,22.1,23.9,25.3,47.4,36.8
2018-10-05 05:00,22.3,23.9,25.3,47.4,37.6
2018-10-05 06:00,22.5,23.9,25.3,47.4,36.8
2018-10-05 07:00,22.7,23.9,25.3,48.1,37.6
2018-10-05 08:00,22.7,23.9,25.3,47.4,37.6
2018-10-05 09:00,22.6,23.8,25.3,48.1,36.8
2018-10-05 10:00,22.6,23.8,25.3,48.1,36.8
2018-10-05 11:00,22.8,23.8,25.3,47.4,37.6
2018-10-05 12:00,22.7,24.1,25.5,47.4,37.6
2018-10-05 13:00,22.7,24.1,25.2,47.8,37.6
2018-10-05 14:00,22.9,24.0,25.2,47.4,37.6
2018-10-05 15:00,23.0,24.2,25.2,48.1,37.6
2018-10-05 16:00,22.7,24.2,25.2,47.7,36.8
2018-10-05 17:00,22.7,24.0,25.1,47.4,36.8
2018-10-05 18:00,22.6,24.0,25.2,47.7,37.6
2018-10-05 19:00,22.4,24.0,25.2,47.7,37.6
2018-10-05 20:00,22.5,24.0,25.2,47.7,37.6
2018-10-05 21:00,22.6,24.0,25.2,47.4,37.6
2018-10-05 22:00,22.3,24.0,25.2,47.7,37.6
2018-10-05 23:00,22.3,24.0,25.2,47.7,37.6
2018-10-06 00:00,22.4,24.0,25.2,47.4,37.6
2018-10-06 01:00,22.0,24.0,25.2,47.4,36.8
2018-10-06 02:00,22.3,24.0,25.2,47.7,36.8
2018-10-06 03:00,22.2,24.0,25.2,47.7,37.6
2018-10-06 04:00,22.5,24.0,25.2,47.4,37.6
2018-10-06 05:00,22.2,24.0,25.2,47.7,36.8
2018-10-06 06:00,22.6,24.0,25.2,47.7,37.6
2018-10-06 07:00,22.1,24.3,25.2,47.4,37.6
2018-10-06 08:00,22.5,24.3,25.2,47.4,37.6
2018-10-06 09:00,22.0,24.3,25.2,47.7,36.8
2018-10-06 10:00,22.1,24.2,25.2,47.7,37.6
2018-10-06 11:00,22.9,24.3,25.2,47.7,37.6
2018-10-06 12:00,24.4,24.1,25.1,46.2,36.8
2018-10-06 13:00,25.4,24.1,25.2,48.6,36.8
2018-10-06 14:00,25.9,23.9,25.2,47.7,37.6
2018-10-06 15:00,25.7,24.1,25.1,47.7,36.8
2018-10-06 16:00,25.6,24.0,25.2,47.7,37.6
2018-10-06 17:00,25.3,24.0,25.2,47.7,38.0
2018-10-06 18:00,25.2,24.0,25.2,47.4,37.6
2018-10-06 19:00,25.0,24.1,25.2,47.7,36.8
2018-10-06 20:00,24.8,23.9,25.2,47.7,37.6
2018-10-06 21:00,24.9,23.9,25.2,47.7,37.6
2018-10-06 22:00,24.8,23.9,25.2,47.7,38.0
2018-10-06 23:00,24.4,24.0,25.2,47.7,37.6
2018-10-07 00:00,24.3,24.0,25.2,47.7,38.0
2018-10-07 01:00,31.2,24.5,25.2,47.4,37.0
2018-10-07 02:00,34.6,24.3,25.2,47.7,37.0
2018-10-07 03:00,33.3,24.8,25.2,47.4,37.0
2018-10-07 04:00,32.8,26.2,25.2,47.7,38.0
2018-10-07 05:00,32.5,27.3,25.2,47.7,38.0
2018-10-07 06:00,31.6,28.1,25.0,47.7,37.0
2018-10-07 07:00,31.3,28.8,25.2,47.4,37.2
2018-10-07 08:00,31.4,29.3,25.0,47.7,37.2
2018-10-07 09:00,31.2,29.2,25.3,47.7,37.0
2018-10-07 10:00,30.8,29.1,25.3,47.7,38.0
2018-10-07 11:00,31.1,29.5,25.3,47.7,37.0
2018-10-07 12:00,30.5,29.4,25.1,47.7,37.2
2018-10-07 13:00,30.4,29.6,25.1,47.7,37.0
2018-10-07 14:00,30.0,29.5,25.5,47.7,37.0
2018-10-07 15:00,31.7,29.7,25.5,47.7,37.0
2018-10-07 16:00,34.3,30.3,25.4,47.7,37.0
2018-10-07 17:00,35.0,31.6,25.7,47.6,37.0
2018-10-07 18:00,38.6,36.7,25.6,47.6,37.0
2018-10-07 19:00,38.4,37.3,26.8,47.6,37.0
2018-10-07 20:00,38.1,37.8,31.6,47.6,37.0
2018-10-07 21:00,37.1,37.1,33.1,47.6,37.2
2018-10-07 22:00,41.7,43.5,40.5,47.4,37.2
2018-10-07 23:00,46.7,45.1,41.4,55.1,37.5
2018-10-08 00:00,46.7,45.4,41.4,58.1,53.8
2018-10-08 01:00,42.1,44.5,41.1,58.1,54.9
2018-10-08 02:00,40.4,41.0,41.1,58.1,54.9
2018-10-08 03:00,39.9,40.1,41.1,58.1,54.9
2018-10-08 04:00,39.3,38.8,41.0,58.1,54.9
2018-10-08 05:00,38.7,38.5,39.9,57.9,54.9
2018-10-08 06:00,38.7,38.2,39.4,57.9,54.9
2018-10-08 07:00,38.4,38.0,38.8,57.9,54.4
2018-10-08 08:00,38.2,39.0,38.5,57.9,54.9
2018-10-08 09:00,37.8,37.0,38.2,58.2,54.9
2018-10-08 10:00,37.5,37.3,38.0,58.1,57.8
2018-10-08 11:00,37.3,38.1,37.5,54.3,53.8
2018-10-08 12:00,37.2,38.1,37.7,58.8,54.4
2018-10-08 13:00,37.0,37.5,37.5,61.3,56.0
2018-10-08 14:00,36.9,37.2,37.5,58.0,56.0
2018-10-08 15:00,36.7,37.0,37.1,59.6,56.0
