#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2227: Shaw Nature Reserve, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Shaw Nature Reserve (2227) 
# Missouri  SCAN Site - 590 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:12:48 PM GMT-08:00
#
Date,Shaw Nature Reserve (2227) Soil Moisture Percent -2in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -4in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -8in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -20in (pct),Shaw Nature Reserve (2227) Soil Moisture Percent -40in (pct)
2018-09-15 21:00,16.0,26.4,27.7,36.4,37.1
2018-09-15 22:00,15.6,26.5,27.9,35.9,36.8
2018-09-15 23:00,15.7,26.6,27.9,36.4,36.8
2018-09-16 00:00,15.7,26.5,27.9,36.4,36.8
2018-09-16 01:00,15.7,26.2,27.9,35.9,36.8
2018-09-16 02:00,15.4,26.3,27.9,35.9,36.8
2018-09-16 03:00,15.4,26.3,27.9,35.9,36.8
2018-09-16 04:00,15.5,26.4,27.6,35.9,36.8
2018-09-16 05:00,15.5,26.1,27.6,35.9,36.4
2018-09-16 06:00,15.6,26.3,27.7,35.9,36.8
2018-09-16 07:00,15.6,26.3,27.7,35.9,36.8
2018-09-16 08:00,15.5,26.3,27.7,36.0,36.8
2018-09-16 09:00,15.5,26.1,27.7,35.9,36.3
2018-09-16 10:00,15.3,26.2,28.0,35.7,36.8
2018-09-16 11:00,15.5,26.4,27.5,35.2,36.0
2018-09-16 12:00,15.5,26.1,27.5,36.0,36.8
2018-09-16 13:00,15.3,26.0,26.9,39.2,36.2
2018-09-16 14:00,15.4,26.2,27.0,34.5,35.9
2018-09-16 15:00,15.5,26.1,26.7,35.8,36.3
2018-09-16 16:00,15.4,26.1,26.9,35.4,35.6
2018-09-16 17:00,15.3,26.2,27.8,35.7,37.0
2018-09-16 18:00,15.4,26.1,27.5,36.2,37.0
2018-09-16 19:00,15.4,26.1,27.5,36.2,37.0
2018-09-16 20:00,15.2,26.2,27.5,36.2,36.4
2018-09-16 21:00,14.9,26.0,27.3,36.2,37.0
2018-09-16 22:00,15.1,26.1,27.5,36.2,37.0
2018-09-16 23:00,15.2,26.1,27.4,36.2,37.0
2018-09-17 00:00,15.2,25.8,27.6,36.2,36.4
2018-09-17 01:00,14.7,25.9,27.6,36.2,37.0
2018-09-17 02:00,14.8,25.9,27.3,36.2,36.4
2018-09-17 03:00,14.8,25.7,27.7,35.4,36.4
2018-09-17 04:00,15.0,25.7,27.0,36.2,36.4
2018-09-17 05:00,14.9,25.6,27.1,36.2,36.7
2018-09-17 06:00,14.9,25.7,27.1,36.2,36.4
2018-09-17 07:00,14.6,25.7,27.3,36.2,36.7
2018-09-17 08:00,14.9,25.8,27.1,35.4,36.7
2018-09-17 09:00,14.6,25.4,27.4,35.5,36.2
2018-09-17 10:00,14.7,25.5,27.2,35.4,35.6
2018-09-17 11:00,14.8,25.5,27.2,36.6,35.6
2018-09-17 12:00,14.9,25.4,27.0,35.6,36.7
2018-09-17 13:00,15.0,25.2,26.7,34.5,34.8
2018-09-17 14:00,14.9,25.4,26.7,34.9,34.9
2018-09-17 15:00,15.0,25.5,27.0,35.2,36.1
2018-09-17 16:00,15.4,25.4,27.0,34.7,35.1
2018-09-17 17:00,14.9,25.8,27.2,35.6,36.7
2018-09-17 18:00,14.7,25.6,27.2,35.6,36.7
2018-09-17 19:00,14.4,25.7,27.2,35.6,36.7
2018-09-17 20:00,14.6,25.4,27.2,35.6,36.7
2018-09-17 21:00,14.5,25.1,27.0,35.6,36.7
2018-09-17 22:00,14.5,25.5,27.0,35.1,36.7
2018-09-17 23:00,14.6,25.3,27.0,35.6,36.8
2018-09-18 00:00,14.0,25.5,27.0,35.1,36.8
2018-09-18 01:00,14.2,25.2,26.9,35.6,36.8
2018-09-18 02:00,14.2,25.5,26.9,35.3,36.8
2018-09-18 03:00,14.2,25.5,26.9,35.8,36.8
2018-09-18 04:00,14.3,25.5,26.9,35.8,36.8
2018-09-18 05:00,13.8,25.5,27.0,35.8,36.8
2018-09-18 06:00,13.8,25.5,26.7,35.8,36.0
2018-09-18 07:00,13.8,25.3,26.7,35.3,36.8
2018-09-18 08:00,13.8,25.3,26.7,35.3,36.0
2018-09-18 09:00,14.3,25.4,27.0,35.7,36.4
2018-09-18 10:00,14.1,25.2,26.6,35.5,36.4
2018-09-18 11:00,14.0,25.2,26.6,35.9,35.3
2018-09-18 12:00,13.8,25.5,27.0,35.7,35.3
2018-09-18 13:00,14.2,25.1,26.1,34.2,35.1
2018-09-18 14:00,14.0,25.4,27.0,31.6,35.2
2018-09-18 15:00,14.2,25.2,26.7,35.1,36.5
2018-09-18 16:00,13.9,25.3,26.1,35.1,35.6
2018-09-18 17:00,14.2,25.3,26.4,35.1,36.5
2018-09-18 18:00,14.1,25.2,26.6,35.5,36.2
2018-09-18 19:00,13.7,25.1,26.6,35.5,36.2
2018-09-18 20:00,13.8,25.0,26.6,35.5,36.2
2018-09-18 21:00,14.0,25.1,26.6,35.5,36.2
2018-09-18 22:00,14.0,25.0,26.9,35.5,36.2
2018-09-18 23:00,13.6,24.9,26.7,35.5,36.2
2018-09-19 00:00,13.6,25.0,26.4,35.5,36.2
2018-09-19 01:00,13.6,25.1,26.4,35.5,36.2
2018-09-19 02:00,13.6,24.8,26.4,35.5,36.2
2018-09-19 03:00,13.7,24.9,26.7,35.5,36.2
2018-09-19 04:00,13.7,24.9,26.5,35.5,36.2
2018-09-19 05:00,13.7,25.0,26.5,35.5,36.2
2018-09-19 06:00,13.7,25.0,26.5,35.5,36.2
2018-09-19 07:00,13.8,24.6,26.6,35.5,36.2
2018-09-19 08:00,13.7,24.7,26.6,35.5,36.2
2018-09-19 09:00,13.7,24.7,26.4,35.9,36.2
2018-09-19 10:00,13.7,24.8,25.7,35.3,36.2
2018-09-19 11:00,13.4,24.5,26.5,34.4,36.0
2018-09-19 12:00,13.7,24.8,26.5,35.0,35.2
2018-09-19 13:00,18.4,24.9,26.4,34.9,35.7
2018-09-19 14:00,18.5,25.3,26.2,35.0,35.4
2018-09-19 15:00,18.4,25.4,26.6,34.9,35.7
2018-09-19 16:00,18.5,25.7,25.7,34.8,35.0
2018-09-19 17:00,18.2,25.8,26.6,35.0,35.7
2018-09-19 18:00,18.2,26.1,26.6,35.3,36.3
2018-09-19 19:00,17.7,26.2,26.6,34.9,35.9
2018-09-19 20:00,17.6,26.2,26.6,34.9,36.3
2018-09-19 21:00,17.3,26.2,26.5,34.9,36.4
2018-09-19 22:00,17.5,26.2,26.5,35.3,36.3
2018-09-19 23:00,17.3,26.4,26.6,35.3,35.7
2018-09-20 00:00,17.5,26.4,26.6,34.9,35.7
2018-09-20 01:00,17.1,26.4,26.6,34.9,35.7
2018-09-20 02:00,17.3,26.4,26.6,35.3,35.9
2018-09-20 03:00,17.1,26.2,26.6,34.9,35.9
2018-09-20 04:00,17.2,26.2,26.6,35.3,35.9
2018-09-20 05:00,17.0,26.3,26.6,34.9,35.9
2018-09-20 06:00,17.1,26.2,26.6,34.9,35.9
2018-09-20 07:00,16.7,26.2,26.6,34.9,35.9
2018-09-20 08:00,16.7,26.3,26.5,35.1,35.9
2018-09-20 09:00,16.5,25.9,26.5,35.6,35.6
2018-09-20 10:00,16.7,26.2,26.3,35.0,35.5
2018-09-20 11:00,16.7,26.2,26.6,34.4,35.6
2018-09-20 12:00,16.4,25.9,26.9,34.7,35.6
2018-09-20 13:00,16.6,25.8,25.8,35.6,35.7
2018-09-20 14:00,16.4,25.8,26.1,34.5,34.8
2018-09-20 15:00,16.3,26.2,26.5,34.6,34.9
2018-09-20 16:00,16.0,26.0,26.5,36.6,34.9
2018-09-20 17:00,16.1,26.0,26.2,35.2,35.6
2018-09-20 18:00,15.9,25.9,26.6,35.2,35.9
2018-09-20 19:00,15.8,25.8,26.6,35.0,35.9
2018-09-20 20:00,15.6,25.8,26.6,35.2,35.9
2018-09-20 21:00,15.7,25.8,26.6,35.2,35.9
2018-09-20 22:00,15.4,25.9,26.6,35.2,36.0
2018-09-20 23:00,15.5,25.6,26.6,35.2,35.9
2018-09-21 00:00,15.4,25.8,26.6,35.2,35.9
2018-09-21 01:00,15.4,25.8,26.6,35.0,35.9
2018-09-21 02:00,15.1,25.5,26.6,35.0,35.9
2018-09-21 03:00,15.2,25.5,26.6,35.0,36.0
2018-09-21 04:00,15.2,25.6,26.6,35.2,36.0
2018-09-21 05:00,15.2,25.6,26.6,35.2,36.0
2018-09-21 06:00,16.6,25.6,26.6,35.0,36.0
2018-09-21 07:00,17.0,25.6,26.2,35.2,36.0
2018-09-21 08:00,17.2,25.7,26.6,35.2,36.0
2018-09-21 09:00,17.2,26.0,26.7,35.2,36.0
2018-09-21 10:00,17.2,26.0,26.3,35.2,36.0
2018-09-21 11:00,17.1,26.3,26.7,35.2,36.0
2018-09-21 12:00,17.3,26.1,26.5,34.8,35.5
2018-09-21 13:00,17.1,26.0,26.5,34.8,36.0
2018-09-21 14:00,17.0,26.2,26.3,35.3,36.0
2018-09-21 15:00,16.8,26.4,26.6,35.3,36.0
2018-09-21 16:00,16.6,26.1,26.6,35.3,36.3
2018-09-21 17:00,16.7,26.2,26.6,35.3,36.0
2018-09-21 18:00,16.6,26.0,26.6,35.3,36.0
2018-09-21 19:00,16.8,26.0,26.6,35.3,36.0
2018-09-21 20:00,16.3,26.1,26.6,35.3,36.3
2018-09-21 21:00,16.6,26.1,26.7,35.3,36.3
2018-09-21 22:00,16.4,25.9,26.3,35.3,36.3
2018-09-21 23:00,16.5,25.8,26.7,35.3,36.0
2018-09-22 00:00,16.5,25.5,26.7,35.3,36.0
2018-09-22 01:00,16.2,25.6,26.7,35.3,35.5
2018-09-22 02:00,15.9,25.6,26.3,35.3,36.3
2018-09-22 03:00,16.0,25.6,26.7,35.3,36.0
2018-09-22 04:00,15.9,25.7,26.7,35.3,36.0
2018-09-22 05:00,16.0,25.7,26.4,35.3,36.0
2018-09-22 06:00,16.0,25.7,26.1,35.3,36.0
2018-09-22 07:00,15.8,25.5,26.1,35.3,35.5
2018-09-22 08:00,15.8,25.5,26.1,35.3,35.5
2018-09-22 09:00,15.9,25.6,26.1,35.3,36.0
2018-09-22 10:00,15.8,25.6,26.1,34.6,36.0
2018-09-22 11:00,16.2,25.8,26.2,34.5,36.3
2018-09-22 12:00,15.9,25.5,26.4,35.1,34.3
2018-09-22 13:00,15.4,25.0,26.4,34.9,34.9
2018-09-22 14:00,15.4,25.2,25.8,34.2,35.4
2018-09-22 15:00,15.4,25.0,26.1,34.7,35.2
2018-09-22 16:00,15.3,25.3,25.8,34.0,34.5
2018-09-22 17:00,15.4,25.5,26.4,34.9,35.8
2018-09-22 18:00,15.1,25.5,26.2,34.9,35.8
2018-09-22 19:00,15.0,25.5,26.1,34.9,35.5
2018-09-22 20:00,15.0,25.5,26.2,34.9,35.5
2018-09-22 21:00,14.8,25.3,26.2,34.9,35.8
2018-09-22 22:00,14.9,25.4,26.2,34.9,35.8
2018-09-22 23:00,15.0,25.4,26.2,34.9,35.5
2018-09-23 00:00,14.6,25.1,26.2,34.9,35.8
2018-09-23 01:00,14.6,25.2,26.2,34.4,35.8
2018-09-23 02:00,14.8,25.2,26.3,34.9,35.5
2018-09-23 03:00,14.8,25.1,26.3,34.4,35.2
2018-09-23 04:00,14.7,25.2,26.3,34.4,35.5
2018-09-23 05:00,14.9,25.0,26.3,34.4,35.8
2018-09-23 06:00,14.7,25.1,26.1,34.4,35.8
2018-09-23 07:00,14.6,25.0,26.1,34.4,35.8
2018-09-23 08:00,14.9,24.9,26.1,34.6,35.8
2018-09-23 09:00,14.9,25.1,26.0,34.4,35.8
2018-09-23 10:00,14.4,24.9,25.1,33.0,35.8
2018-09-23 11:00,14.3,24.8,26.1,33.7,33.7
2018-09-23 12:00,14.5,24.9,26.1,34.5,36.7
2018-09-23 13:00,14.4,24.5,26.1,34.3,34.7
2018-09-23 14:00,14.5,24.7,26.2,34.5,34.5
2018-09-23 15:00,14.3,24.9,26.0,34.5,35.2
2018-09-23 16:00,13.9,24.6,26.0,34.5,36.1
2018-09-23 17:00,14.2,25.0,26.0,34.7,35.8
2018-09-23 18:00,14.1,24.7,26.3,34.5,35.8
2018-09-23 19:00,14.1,24.7,26.3,34.5,35.8
2018-09-23 20:00,14.0,24.7,26.3,34.5,35.8
2018-09-23 21:00,14.0,24.5,26.3,34.5,35.8
2018-09-23 22:00,14.1,24.5,26.3,34.5,35.8
2018-09-23 23:00,14.1,24.7,25.9,34.2,35.8
2018-09-24 00:00,14.1,24.5,25.9,34.5,35.8
2018-09-24 01:00,14.1,24.5,26.0,34.5,35.8
2018-09-24 02:00,14.1,24.6,26.0,34.5,35.9
2018-09-24 03:00,14.2,24.6,26.0,34.5,35.8
2018-09-24 04:00,14.2,24.4,26.0,34.5,35.9
2018-09-24 05:00,14.2,24.4,26.1,34.5,35.4
2018-09-24 06:00,14.2,24.6,26.1,34.7,35.9
2018-09-24 07:00,14.0,24.4,26.1,34.5,35.9
2018-09-24 08:00,14.0,24.4,26.1,34.5,35.9
2018-09-24 09:00,14.0,24.6,26.1,34.5,35.9
2018-09-24 10:00,14.2,24.4,26.1,34.5,35.9
2018-09-24 11:00,13.8,24.7,26.1,34.5,35.9
2018-09-24 12:00,13.8,24.7,25.9,34.5,35.9
2018-09-24 13:00,14.1,24.2,26.1,34.5,35.9
2018-09-24 14:00,13.8,24.3,25.8,34.9,35.9
2018-09-24 15:00,13.6,24.4,25.8,35.4,35.8
2018-09-24 16:00,13.8,24.4,25.8,34.6,35.9
2018-09-24 17:00,13.8,24.4,25.8,34.6,35.9
2018-09-24 18:00,13.9,24.4,25.8,34.9,35.9
2018-09-24 19:00,13.9,24.3,25.8,34.6,35.9
2018-09-24 20:00,13.9,24.1,25.8,34.9,35.9
2018-09-24 21:00,13.6,24.1,25.8,34.6,35.9
2018-09-24 22:00,13.7,24.2,25.8,34.9,35.9
2018-09-24 23:00,13.7,24.4,25.9,34.9,35.9
2018-09-25 00:00,13.6,24.4,25.9,34.6,35.9
2018-09-25 01:00,13.4,24.4,25.9,34.9,35.9
2018-09-25 02:00,13.4,24.4,25.9,33.8,35.9
2018-09-25 03:00,13.4,24.2,25.9,34.6,35.9
2018-09-25 04:00,13.5,24.3,25.9,34.6,35.9
2018-09-25 05:00,13.5,24.1,26.0,34.6,35.9
2018-09-25 06:00,13.5,24.3,26.0,34.1,35.9
2018-09-25 07:00,13.5,24.1,25.6,34.6,35.9
2018-09-25 08:00,13.5,24.1,25.6,34.1,35.4
2018-09-25 09:00,13.6,24.1,25.6,34.6,35.4
2018-09-25 10:00,13.8,24.1,25.7,34.1,35.4
2018-09-25 11:00,13.5,24.2,25.4,34.1,35.4
2018-09-25 12:00,13.3,24.0,25.7,33.8,34.8
2018-09-25 13:00,13.3,24.0,25.5,34.3,35.1
2018-09-25 14:00,13.0,24.4,25.8,34.1,35.0
2018-09-25 15:00,13.2,24.1,25.6,34.3,35.8
2018-09-25 16:00,13.0,23.8,25.7,33.9,35.6
2018-09-25 17:00,13.0,23.8,25.6,33.8,35.6
2018-09-25 18:00,12.8,23.9,25.9,34.3,35.4
2018-09-25 19:00,12.9,23.9,25.8,34.1,35.4
2018-09-25 20:00,13.2,23.8,25.6,34.3,35.4
2018-09-25 21:00,12.6,23.8,25.6,34.4,35.4
2018-09-25 22:00,12.8,23.6,25.6,34.4,35.4
2018-09-25 23:00,12.8,23.7,25.4,34.4,35.4
2018-09-26 00:00,12.9,23.7,25.0,34.4,35.4
2018-09-26 01:00,12.9,23.7,25.1,34.4,35.3
2018-09-26 02:00,13.2,23.7,25.1,34.4,35.4
2018-09-26 03:00,21.0,23.9,25.1,34.4,35.4
2018-09-26 04:00,21.0,24.4,25.1,34.4,35.4
2018-09-26 05:00,20.6,25.4,25.1,34.4,35.3
2018-09-26 06:00,20.2,25.7,25.2,34.4,35.4
2018-09-26 07:00,20.0,25.9,25.2,34.4,35.4
2018-09-26 08:00,19.7,26.4,25.2,34.4,35.6
2018-09-26 09:00,19.2,26.4,25.2,34.4,35.6
2018-09-26 10:00,19.4,26.4,25.0,34.6,35.2
2018-09-26 11:00,19.1,26.4,25.1,33.6,35.1
2018-09-26 12:00,18.5,26.6,25.0,34.3,35.7
2018-09-26 13:00,18.9,26.5,25.0,34.0,35.6
2018-09-26 14:00,18.3,26.9,25.0,34.3,35.6
2018-09-26 15:00,18.2,26.7,25.2,34.3,35.1
2018-09-26 16:00,18.1,26.5,24.9,34.5,35.6
2018-09-26 17:00,18.0,26.5,25.3,34.5,35.6
2018-09-26 18:00,17.9,26.5,25.3,34.0,35.6
2018-09-26 19:00,18.0,26.5,25.3,34.5,35.6
2018-09-26 20:00,17.8,26.3,25.1,34.5,35.6
2018-09-26 21:00,17.5,26.5,25.1,34.5,35.6
2018-09-26 22:00,17.6,26.3,25.1,34.0,35.6
2018-09-26 23:00,17.8,26.4,25.1,34.5,35.6
2018-09-27 00:00,17.6,26.4,25.1,34.0,35.6
2018-09-27 01:00,17.6,26.0,25.1,34.0,35.6
2018-09-27 02:00,17.2,26.1,25.1,34.0,35.6
2018-09-27 03:00,17.4,26.1,25.1,34.0,35.6
2018-09-27 04:00,17.5,26.1,25.1,34.0,35.6
2018-09-27 05:00,17.3,26.1,25.1,34.0,35.6
2018-09-27 06:00,17.2,26.1,25.4,34.0,35.8
2018-09-27 07:00,16.9,26.0,25.4,34.1,35.6
2018-09-27 08:00,16.9,26.2,25.2,34.1,35.6
2018-09-27 09:00,17.1,26.2,25.2,34.1,35.8
2018-09-27 10:00,16.9,26.1,25.2,34.1,35.8
2018-09-27 11:00,16.6,25.6,24.9,34.1,34.1
2018-09-27 12:00,16.6,25.9,24.7,34.3,34.1
2018-09-27 13:00,16.6,25.5,24.7,33.6,34.6
2018-09-27 14:00,16.4,25.5,25.2,33.3,34.4
2018-09-27 15:00,16.4,26.0,25.3,33.8,35.4
2018-09-27 16:00,16.0,25.8,24.9,33.5,33.9
2018-09-27 17:00,16.2,26.0,25.1,33.6,34.9
2018-09-27 18:00,16.0,25.9,25.4,33.6,34.9
2018-09-27 19:00,16.2,25.6,25.3,33.6,35.8
2018-09-27 20:00,15.8,25.7,25.3,33.6,35.8
2018-09-27 21:00,15.9,25.7,25.3,33.6,35.8
2018-09-27 22:00,15.8,25.8,25.4,33.6,35.8
2018-09-27 23:00,15.8,25.6,25.4,33.6,35.8
2018-09-28 00:00,15.6,25.6,25.4,33.6,34.9
2018-09-28 01:00,15.6,25.4,25.4,33.6,35.8
2018-09-28 02:00,15.7,25.5,25.2,33.6,34.9
2018-09-28 03:00,15.4,25.5,25.2,33.6,35.8
2018-09-28 04:00,15.4,25.5,25.2,33.6,34.9
2018-09-28 05:00,15.4,25.5,25.2,33.6,34.9
2018-09-28 06:00,15.5,25.6,25.2,33.6,34.9
2018-09-28 07:00,15.3,25.3,25.3,33.6,34.9
2018-09-28 08:00,15.3,25.3,25.1,33.7,34.9
2018-09-28 09:00,15.2,25.3,25.3,33.6,35.6
2018-09-28 10:00,15.2,25.3,25.1,33.1,33.6
2018-09-28 11:00,15.2,25.2,24.8,35.2,35.2
2018-09-28 12:00,15.2,25.0,25.1,32.0,34.1
2018-09-28 13:00,15.3,24.4,24.7,33.5,34.8
2018-09-28 14:00,15.0,24.8,25.2,33.5,34.8
2018-09-28 15:00,15.1,24.9,24.5,33.3,34.7
2018-09-28 16:00,14.8,25.1,25.3,33.4,35.2
2018-09-28 17:00,14.8,25.0,25.3,33.4,35.2
2018-09-28 18:00,14.5,25.1,25.3,33.6,35.2
2018-09-28 19:00,14.6,25.1,25.1,33.6,34.9
2018-09-28 20:00,14.6,25.1,25.1,33.6,34.9
2018-09-28 21:00,14.6,25.1,25.3,33.6,35.2
2018-09-28 22:00,14.6,25.2,25.1,33.6,35.2
2018-09-28 23:00,14.4,24.8,25.1,33.6,35.2
2018-09-29 00:00,14.4,25.0,25.1,33.6,35.2
2018-09-29 01:00,14.4,24.7,25.1,33.6,35.2
2018-09-29 02:00,14.5,24.7,25.1,33.6,35.2
2018-09-29 03:00,14.5,24.7,25.1,33.6,35.2
2018-09-29 04:00,14.6,24.8,25.1,33.6,35.2
2018-09-29 05:00,14.6,24.8,25.1,33.6,35.2
2018-09-29 06:00,14.2,24.9,25.1,33.6,35.2
2018-09-29 07:00,14.2,24.6,25.2,33.6,35.2
2018-09-29 08:00,14.3,24.6,25.2,33.6,35.2
2018-09-29 09:00,14.3,24.7,25.2,33.6,35.2
2018-09-29 10:00,14.3,24.7,25.2,33.5,35.2
2018-09-29 11:00,14.1,24.6,25.2,33.3,34.3
2018-09-29 12:00,13.9,24.4,25.2,33.8,35.2
2018-09-29 13:00,13.6,24.3,25.1,33.3,34.8
2018-09-29 14:00,13.9,24.4,24.5,33.0,35.2
2018-09-29 15:00,13.9,24.3,25.2,33.3,35.5
2018-09-29 16:00,13.3,24.2,24.9,33.4,34.7
2018-09-29 17:00,14.1,24.2,24.8,33.8,35.2
2018-09-29 18:00,13.7,24.5,25.2,33.8,35.3
2018-09-29 19:00,13.8,24.1,25.2,33.8,35.2
2018-09-29 20:00,13.7,24.1,25.2,33.8,35.2
2018-09-29 21:00,13.7,24.1,24.8,33.8,35.3
2018-09-29 22:00,13.7,24.1,24.9,33.8,35.3
2018-09-29 23:00,13.5,24.1,24.9,33.8,35.3
2018-09-30 00:00,13.5,24.0,24.9,33.8,35.3
2018-09-30 01:00,13.5,24.0,24.9,33.8,35.3
2018-09-30 02:00,13.5,24.2,25.0,33.8,35.3
2018-09-30 03:00,13.4,24.3,25.0,33.8,35.3
2018-09-30 04:00,13.4,24.0,25.0,33.8,35.3
2018-09-30 05:00,13.4,23.9,25.0,33.8,35.3
2018-09-30 06:00,13.5,23.9,25.0,33.8,35.3
2018-09-30 07:00,13.5,23.9,24.9,33.7,35.3
2018-09-30 08:00,13.5,23.9,24.9,33.5,35.3
2018-09-30 09:00,13.4,24.0,24.6,33.2,35.8
2018-09-30 10:00,14.0,23.8,25.7,33.2,35.2
2018-09-30 11:00,13.3,23.9,24.6,33.8,34.2
2018-09-30 12:00,13.2,23.8,24.8,32.2,34.2
2018-09-30 13:00,13.0,23.7,24.2,32.6,34.3
2018-09-30 14:00,13.7,23.7,24.9,33.2,34.5
2018-09-30 15:00,12.5,23.8,24.7,32.9,35.0
2018-09-30 16:00,12.9,23.7,24.6,33.0,34.8
2018-09-30 17:00,12.9,24.0,24.7,33.4,34.8
2018-09-30 18:00,12.6,23.7,24.9,33.4,34.8
2018-09-30 19:00,13.1,23.7,24.9,33.4,34.8
2018-09-30 20:00,12.9,23.8,24.9,33.4,35.0
2018-09-30 21:00,12.7,23.9,24.9,33.4,34.8
2018-09-30 22:00,12.7,23.8,24.9,33.4,34.8
2018-09-30 23:00,12.5,23.8,24.5,33.4,35.0
2018-10-01 00:00,12.5,23.3,25.0,33.4,34.8
2018-10-01 01:00,12.5,23.6,25.0,33.4,35.0
2018-10-01 02:00,12.5,23.4,25.0,33.4,35.0
2018-10-01 03:00,12.5,23.4,24.8,33.4,35.0
2018-10-01 04:00,12.5,23.4,24.8,33.4,35.0
2018-10-01 05:00,12.5,23.4,24.8,33.4,35.0
2018-10-01 06:00,13.0,23.5,24.5,33.4,35.0
2018-10-01 07:00,13.0,23.2,24.9,33.4,35.0
2018-10-01 08:00,12.3,23.3,24.9,33.4,35.0
2018-10-01 09:00,13.0,23.3,24.5,33.4,35.0
2018-10-01 10:00,12.5,23.6,24.6,33.0,34.5
2018-10-01 11:00,12.3,23.5,24.5,33.3,34.7
2018-10-01 12:00,12.5,23.3,24.7,33.3,34.6
2018-10-01 13:00,12.5,23.3,24.6,33.0,35.4
2018-10-01 14:00,12.1,23.1,24.5,32.8,35.4
2018-10-01 15:00,12.3,23.4,24.7,33.0,35.1
2018-10-01 16:00,12.3,23.2,25.0,33.0,35.0
2018-10-01 17:00,12.4,23.2,24.7,33.0,35.0
2018-10-01 18:00,12.1,23.2,24.6,33.0,35.0
2018-10-01 19:00,12.2,23.2,24.6,33.0,35.0
2018-10-01 20:00,12.2,23.2,24.6,33.0,35.2
2018-10-01 21:00,12.2,23.3,24.6,33.0,35.0
2018-10-01 22:00,12.4,23.3,24.6,33.0,35.0
2018-10-01 23:00,12.1,23.3,24.6,33.0,35.2
2018-10-02 00:00,12.1,23.3,24.7,33.0,35.0
2018-10-02 01:00,12.1,23.3,24.7,33.0,35.0
2018-10-02 02:00,12.0,23.1,24.7,33.0,35.2
2018-10-02 03:00,12.2,22.8,24.7,33.0,35.2
2018-10-02 04:00,12.2,22.8,24.7,33.0,35.2
2018-10-02 05:00,12.0,22.8,24.7,33.0,35.2
2018-10-02 06:00,12.0,22.8,24.4,33.0,35.2
2018-10-02 07:00,11.9,22.8,24.8,33.0,35.2
2018-10-02 08:00,12.0,22.9,24.6,33.0,35.2
2018-10-02 09:00,12.2,22.9,24.4,33.0,34.8
2018-10-02 10:00,12.0,23.0,24.5,33.3,34.9
2018-10-02 11:00,11.9,23.0,24.2,33.0,35.7
2018-10-02 12:00,11.7,22.7,24.2,33.5,35.2
2018-10-02 13:00,11.6,22.6,24.2,33.2,35.2
2018-10-02 14:00,11.6,22.8,24.0,35.0,33.5
2018-10-02 15:00,11.6,22.2,24.0,32.7,34.5
2018-10-02 16:00,11.6,22.6,24.5,33.2,35.2
2018-10-02 17:00,11.6,22.7,24.6,33.2,35.2
2018-10-02 18:00,11.4,22.5,24.6,33.2,35.2
2018-10-02 19:00,11.4,22.9,24.3,33.2,35.2
2018-10-02 20:00,11.5,22.5,24.3,33.2,35.2
2018-10-02 21:00,11.2,22.5,24.3,33.2,35.2
2018-10-02 22:00,11.2,22.4,24.3,33.2,35.2
2018-10-02 23:00,11.1,22.4,24.4,33.2,35.2
2018-10-03 00:00,11.2,22.6,24.4,33.0,34.3
