#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2226: Twin Pines Conservation Area, MO
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration  Base Data  Measurement Units  Sensor Depth  Element Code  Description                       
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -2            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -4            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -8            SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -20           SMS           Percent volumetric soil moisture  
# Soil Moisture Percent  Value       None           Instantaneous      N/A        Percent            -40           SMS           Percent volumetric soil moisture  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Twin Pines Conservation Area (2226) 
# Missouri  SCAN Site - 960 ft
# Reporting Frequency: Hourly; Date Range: 2015-01-14 00:00 to 2019-01-24 20:00
#
# As of: Jan 24, 2019 8:13:00 PM GMT-08:00
#
Date,Twin Pines Conservation Area (2226) Soil Moisture Percent -2in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -4in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -8in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -20in (pct),Twin Pines Conservation Area (2226) Soil Moisture Percent -40in (pct)
2018-09-22 22:00,17.7,18.6,17.7,13.9,25.1
2018-09-22 23:00,17.8,18.4,17.8,14.0,25.0
2018-09-23 00:00,17.9,18.4,17.5,13.8,24.9
2018-09-23 01:00,17.7,18.4,17.5,13.8,24.8
2018-09-23 02:00,17.7,18.4,17.6,13.5,24.8
2018-09-23 03:00,17.5,18.2,17.6,13.5,24.4
2018-09-23 04:00,17.5,18.5,17.6,13.8,23.8
2018-09-23 05:00,17.6,18.3,17.6,13.6,23.5
2018-09-23 06:00,17.5,18.3,17.5,13.3,23.3
2018-09-23 07:00,17.6,18.3,17.5,13.4,22.8
2018-09-23 08:00,17.3,18.4,17.6,13.3,22.7
2018-09-23 09:00,17.3,18.1,17.6,13.5,22.0
2018-09-23 10:00,17.3,18.1,17.6,13.1,21.9
2018-09-23 11:00,17.4,18.1,17.4,13.3,21.3
2018-09-23 12:00,17.2,17.8,17.5,13.0,21.1
2018-09-23 13:00,17.2,17.9,17.5,13.1,20.4
2018-09-23 14:00,17.2,18.0,17.5,12.9,20.1
2018-09-23 15:00,17.5,18.3,17.4,13.0,19.7
2018-09-23 16:00,18.2,18.6,17.8,13.0,19.4
2018-09-23 17:00,18.3,19.1,17.8,12.9,19.1
2018-09-23 18:00,18.3,19.0,17.5,12.9,18.9
2018-09-23 19:00,18.3,18.9,17.8,12.9,18.8
2018-09-23 20:00,18.1,18.9,17.8,13.0,18.4
2018-09-23 21:00,18.2,18.9,17.7,13.0,18.1
2018-09-23 22:00,18.1,18.9,17.7,12.7,17.7
2018-09-23 23:00,18.1,18.7,17.7,12.9,17.9
2018-09-24 00:00,18.2,18.9,17.7,12.9,17.8
2018-09-24 01:00,18.2,18.7,17.7,12.9,17.6
2018-09-24 02:00,18.2,18.9,17.7,12.5,17.5
2018-09-24 03:00,17.9,18.9,17.7,12.5,17.6
2018-09-24 04:00,18.0,18.7,17.7,12.9,17.5
2018-09-24 05:00,18.0,18.7,17.7,12.7,17.3
2018-09-24 06:00,18.0,18.7,17.7,12.5,17.1
2018-09-24 07:00,18.1,18.7,17.7,12.5,17.2
2018-09-24 08:00,18.3,18.9,17.7,12.6,17.1
2018-09-24 09:00,18.3,19.0,17.7,12.6,17.2
2018-09-24 10:00,18.3,18.9,17.9,12.6,16.9
2018-09-24 11:00,18.3,18.8,17.8,12.6,16.9
2018-09-24 12:00,18.1,18.9,17.8,12.6,16.8
2018-09-24 13:00,18.3,18.8,17.8,12.8,16.8
2018-09-24 14:00,18.3,18.8,17.8,12.4,16.8
2018-09-24 15:00,18.3,18.8,17.8,12.4,16.8
2018-09-24 16:00,18.3,18.8,17.8,12.4,16.9
2018-09-24 17:00,18.0,18.8,17.7,12.4,16.5
2018-09-24 18:00,18.0,18.6,17.7,12.4,16.6
2018-09-24 19:00,18.0,18.8,17.7,12.4,16.6
2018-09-24 20:00,18.1,18.8,17.7,12.6,16.4
2018-09-24 21:00,18.1,18.7,17.7,12.6,16.4
2018-09-24 22:00,18.1,18.7,17.7,12.6,16.7
2018-09-24 23:00,18.1,18.7,17.7,12.3,16.8
2018-09-25 00:00,18.1,18.8,17.7,12.3,16.4
2018-09-25 01:00,18.1,18.7,17.7,12.5,16.4
2018-09-25 02:00,18.1,18.7,17.8,12.5,16.5
2018-09-25 03:00,18.8,19.2,18.1,12.3,16.5
2018-09-25 04:00,19.1,19.9,18.6,12.8,16.5
2018-09-25 05:00,19.3,19.8,18.7,12.5,18.3
2018-09-25 06:00,19.5,20.0,18.7,12.6,21.2
2018-09-25 07:00,19.8,20.0,18.6,12.9,22.2
2018-09-25 08:00,19.7,20.2,18.7,12.7,22.4
2018-09-25 09:00,19.7,20.2,18.6,12.7,22.4
2018-09-25 10:00,19.8,19.9,18.6,12.7,22.0
2018-09-25 11:00,19.7,20.0,18.7,12.7,21.9
2018-09-25 12:00,19.6,20.0,18.7,12.7,21.8
2018-09-25 13:00,19.1,19.9,18.8,12.7,21.3
2018-09-25 14:00,19.2,19.9,18.6,12.7,20.8
2018-09-25 15:00,19.0,19.8,18.7,12.7,20.8
2018-09-25 16:00,19.1,19.8,18.7,12.7,20.1
2018-09-25 17:00,19.1,19.8,18.7,12.7,19.7
2018-09-25 18:00,19.0,19.5,18.7,12.7,19.4
2018-09-25 19:00,19.0,19.6,18.7,12.7,19.0
2018-09-25 20:00,19.0,19.4,18.6,12.7,18.6
2018-09-25 21:00,19.1,19.4,18.6,13.1,18.7
2018-09-25 22:00,19.0,19.4,18.6,12.9,18.1
2018-09-25 23:00,19.0,19.4,18.7,12.8,18.2
2018-09-26 00:00,18.9,19.7,18.7,12.8,17.8
2018-09-26 01:00,19.0,19.7,18.7,12.8,17.8
2018-09-26 02:00,18.9,19.7,18.7,12.8,17.7
2018-09-26 03:00,18.9,19.7,18.7,12.8,17.6
2018-09-26 04:00,19.9,20.3,19.0,19.3,31.8
2018-09-26 05:00,20.7,20.7,19.2,17.1,30.4
2018-09-26 06:00,20.8,20.8,19.4,15.8,27.1
2018-09-26 07:00,20.6,20.9,19.6,15.5,26.9
2018-09-26 08:00,20.6,20.9,19.5,15.3,26.6
2018-09-26 09:00,20.8,21.2,19.5,14.9,26.4
2018-09-26 10:00,20.5,21.1,19.4,14.4,26.1
2018-09-26 11:00,20.4,20.9,19.5,14.5,26.3
2018-09-26 12:00,20.3,21.0,19.5,14.0,26.3
2018-09-26 13:00,20.4,20.9,19.6,14.2,26.1
2018-09-26 14:00,20.2,20.8,19.6,13.9,26.0
2018-09-26 15:00,20.0,20.8,19.6,13.7,25.7
2018-09-26 16:00,20.1,20.6,19.6,14.1,25.5
2018-09-26 17:00,19.9,20.6,19.6,13.8,25.5
2018-09-26 18:00,19.9,20.7,19.6,13.7,25.4
2018-09-26 19:00,20.0,20.7,19.5,13.8,25.0
2018-09-26 20:00,19.8,20.6,19.5,13.5,24.6
2018-09-26 21:00,19.8,20.7,19.5,13.6,24.1
2018-09-26 22:00,19.8,20.5,19.5,13.5,23.7
2018-09-26 23:00,19.6,20.5,19.5,13.5,23.5
2018-09-27 00:00,19.6,20.6,19.5,13.4,23.4
2018-09-27 01:00,19.5,20.5,19.5,13.4,23.0
2018-09-27 02:00,19.6,20.5,19.4,13.6,22.6
2018-09-27 03:00,19.7,20.5,19.4,13.3,22.5
2018-09-27 04:00,19.6,20.7,19.5,13.4,22.1
2018-09-27 05:00,19.7,20.7,19.5,13.4,21.8
2018-09-27 06:00,19.6,20.7,19.9,13.4,21.6
2018-09-27 07:00,19.7,20.8,19.6,13.5,21.3
2018-09-27 08:00,19.6,20.7,19.6,13.2,20.9
2018-09-27 09:00,19.5,20.8,19.6,13.2,20.8
2018-09-27 10:00,19.7,20.7,19.7,12.9,20.5
2018-09-27 11:00,19.5,20.5,19.5,13.4,20.0
2018-09-27 12:00,19.6,20.5,19.6,13.4,19.8
2018-09-27 13:00,19.4,20.3,19.5,12.9,19.8
2018-09-27 14:00,19.2,20.3,19.6,12.9,19.6
2018-09-27 15:00,19.3,20.3,19.5,13.2,19.5
2018-09-27 16:00,18.8,20.3,19.2,13.2,19.0
2018-09-27 17:00,18.8,20.3,19.4,13.2,19.2
2018-09-27 18:00,19.0,20.4,19.4,13.1,18.9
2018-09-27 19:00,18.6,20.2,19.4,13.1,18.8
2018-09-27 20:00,18.8,20.2,19.1,13.1,18.7
2018-09-27 21:00,18.6,20.2,19.1,13.1,18.6
2018-09-27 22:00,18.3,20.2,19.2,13.1,18.7
2018-09-27 23:00,18.3,20.0,19.3,13.1,18.4
2018-09-28 00:00,18.0,20.0,19.3,12.6,18.5
2018-09-28 01:00,17.8,20.2,19.3,12.7,18.3
2018-09-28 02:00,17.8,20.2,19.3,12.7,18.0
2018-09-28 03:00,17.9,20.1,19.3,13.0,18.1
2018-09-28 04:00,17.8,20.1,19.3,12.7,18.1
2018-09-28 05:00,17.8,20.1,19.4,13.1,18.1
2018-09-28 06:00,17.8,20.1,19.4,13.1,17.8
2018-09-28 07:00,17.9,20.1,19.2,13.1,17.9
2018-09-28 08:00,18.2,20.1,19.2,13.1,17.6
2018-09-28 09:00,18.0,19.7,19.2,12.5,17.7
2018-09-28 10:00,17.8,20.1,19.5,12.7,17.7
2018-09-28 11:00,18.0,20.1,19.1,12.7,17.8
2018-09-28 12:00,17.9,19.9,19.1,12.9,17.8
2018-09-28 13:00,17.8,20.1,19.2,12.9,17.8
2018-09-28 14:00,17.6,19.9,19.0,12.9,18.1
2018-09-28 15:00,17.3,19.6,19.1,12.9,17.5
2018-09-28 16:00,17.3,19.7,18.9,12.9,17.6
2018-09-28 17:00,17.3,19.7,18.9,12.9,17.6
2018-09-28 18:00,16.9,19.7,18.9,12.7,17.4
2018-09-28 19:00,16.9,19.6,18.9,13.1,17.5
2018-09-28 20:00,16.9,19.6,18.9,12.7,17.5
2018-09-28 21:00,16.8,19.7,18.9,12.7,17.6
2018-09-28 22:00,16.9,19.7,18.9,12.7,17.7
2018-09-28 23:00,16.6,19.6,18.8,12.7,17.3
2018-09-29 00:00,17.0,19.6,18.7,12.7,17.3
2018-09-29 01:00,17.0,19.6,18.7,12.7,17.3
2018-09-29 02:00,16.8,19.6,18.8,12.7,17.4
2018-09-29 03:00,16.8,19.6,19.0,12.8,17.4
2018-09-29 04:00,16.8,19.6,18.6,12.8,17.2
2018-09-29 05:00,16.8,19.6,18.7,12.5,17.2
2018-09-29 06:00,16.8,19.7,18.8,12.9,17.3
2018-09-29 07:00,16.7,19.7,18.8,12.8,17.3
2018-09-29 08:00,16.7,19.7,18.7,12.6,17.3
2018-09-29 09:00,16.8,19.4,18.9,12.5,17.3
2018-09-29 10:00,16.7,19.1,18.9,12.4,17.0
2018-09-29 11:00,16.5,19.5,18.7,12.4,17.1
2018-09-29 12:00,16.5,19.4,18.9,12.6,17.1
2018-09-29 13:00,16.3,19.4,18.9,12.8,17.1
2018-09-29 14:00,16.5,19.4,18.8,12.8,17.4
2018-09-29 15:00,16.5,19.2,18.9,12.4,17.1
2018-09-29 16:00,16.5,19.2,18.9,12.4,17.2
2018-09-29 17:00,16.1,18.9,18.9,12.4,17.0
2018-09-29 18:00,16.1,19.2,18.7,12.4,17.0
2018-09-29 19:00,16.4,18.8,18.7,12.4,17.0
2018-09-29 20:00,16.2,18.8,18.9,12.4,17.0
2018-09-29 21:00,16.3,18.8,18.7,12.4,17.0
2018-09-29 22:00,16.0,19.1,18.7,12.4,17.0
2018-09-29 23:00,16.2,19.1,18.9,12.4,17.1
2018-09-30 00:00,16.2,18.9,18.8,12.4,17.1
2018-09-30 01:00,16.1,18.9,18.8,12.4,17.1
2018-09-30 02:00,16.1,19.1,18.8,12.5,16.7
2018-09-30 03:00,15.8,19.1,18.8,12.7,16.7
2018-09-30 04:00,15.8,19.1,18.8,12.5,16.7
2018-09-30 05:00,16.1,19.1,18.8,12.5,16.7
2018-09-30 06:00,16.1,18.9,18.8,12.5,16.8
2018-09-30 07:00,15.9,18.9,18.6,12.5,16.8
2018-09-30 08:00,16.1,18.9,18.6,12.4,16.8
2018-09-30 09:00,16.1,19.1,18.8,12.3,16.8
2018-09-30 10:00,15.9,19.1,18.7,12.1,16.2
2018-09-30 11:00,16.0,18.8,18.7,12.5,16.5
2018-09-30 12:00,15.8,18.8,18.5,12.6,16.8
2018-09-30 13:00,15.9,18.8,18.7,12.6,16.6
2018-09-30 14:00,15.8,18.6,18.7,12.6,16.8
2018-09-30 15:00,15.6,18.6,18.5,12.6,16.6
2018-09-30 16:00,15.6,18.7,18.5,12.6,16.9
2018-09-30 17:00,15.5,18.5,18.5,12.6,16.9
2018-09-30 18:00,15.4,18.6,18.2,12.6,16.9
2018-09-30 19:00,15.4,18.6,18.3,12.6,16.7
2018-09-30 20:00,15.4,18.5,18.1,12.6,17.0
2018-09-30 21:00,15.4,18.5,18.2,12.6,16.7
2018-09-30 22:00,15.4,18.4,18.2,12.6,16.7
2018-09-30 23:00,15.3,18.4,18.1,12.6,16.7
2018-10-01 00:00,15.5,18.4,18.2,12.6,16.7
2018-10-01 01:00,15.5,18.4,18.1,12.6,16.8
2018-10-01 02:00,15.5,18.4,17.7,12.6,16.8
2018-10-01 03:00,15.3,18.3,17.9,12.4,16.8
2018-10-01 04:00,15.3,18.4,18.1,12.4,16.8
2018-10-01 05:00,15.3,18.4,18.0,12.4,16.8
2018-10-01 06:00,15.3,18.4,18.1,12.4,16.4
2018-10-01 07:00,15.5,18.4,18.2,12.4,16.4
2018-10-01 08:00,15.5,18.4,17.8,12.4,16.6
2018-10-01 09:00,15.5,18.4,18.0,12.4,16.5
2018-10-01 10:00,15.3,18.1,17.7,12.4,16.5
2018-10-01 11:00,15.5,18.5,18.1,12.4,16.7
2018-10-01 12:00,15.5,18.2,17.9,12.4,16.7
2018-10-01 13:00,15.5,18.1,17.7,12.4,16.7
2018-10-01 14:00,15.3,18.2,17.8,12.2,16.5
2018-10-01 15:00,15.5,17.9,17.7,12.4,16.4
2018-10-01 16:00,15.3,18.1,17.6,12.4,16.5
2018-10-01 17:00,15.0,18.0,17.8,12.4,16.4
2018-10-01 18:00,15.0,18.0,17.6,12.4,16.4
2018-10-01 19:00,15.0,18.0,17.5,12.4,16.5
2018-10-01 20:00,15.0,18.1,17.9,12.4,16.5
2018-10-01 21:00,15.0,18.1,18.1,12.4,16.5
2018-10-01 22:00,14.9,17.8,18.1,12.4,16.5
2018-10-01 23:00,15.3,17.8,18.1,12.2,16.6
2018-10-02 00:00,14.9,17.8,18.2,12.2,16.6
2018-10-02 01:00,14.9,18.1,18.2,12.2,16.1
2018-10-02 02:00,14.9,18.0,18.2,12.2,16.1
2018-10-02 03:00,15.1,17.9,18.3,12.2,16.1
2018-10-02 04:00,15.1,18.0,18.3,12.2,16.1
2018-10-02 05:00,14.9,18.0,18.5,12.2,16.2
2018-10-02 06:00,14.9,18.0,18.4,12.2,16.2
2018-10-02 07:00,14.9,18.0,18.6,12.2,16.2
2018-10-02 08:00,14.9,17.7,18.6,12.2,16.2
2018-10-02 09:00,15.1,17.9,18.5,12.2,16.5
2018-10-02 10:00,15.1,18.1,18.4,12.2,16.2
2018-10-02 11:00,14.9,18.1,18.3,12.1,16.0
2018-10-02 12:00,15.0,17.9,18.5,12.2,16.3
2018-10-02 13:00,14.8,17.7,18.3,12.2,16.3
2018-10-02 14:00,14.9,17.9,18.1,10.9,15.7
2018-10-02 15:00,14.9,17.8,17.9,12.3,16.3
2018-10-02 16:00,14.5,17.6,18.1,12.3,16.3
2018-10-02 17:00,14.6,17.3,17.9,12.3,16.3
2018-10-02 18:00,14.2,17.4,17.9,12.3,16.3
2018-10-02 19:00,14.6,17.4,17.9,12.3,16.3
2018-10-02 20:00,14.1,17.4,17.7,12.3,16.3
2018-10-02 21:00,14.1,17.2,17.8,11.9,16.3
2018-10-02 22:00,13.9,17.2,17.8,11.9,16.4
2018-10-02 23:00,13.9,17.2,17.3,12.1,16.3
2018-10-03 00:00,14.0,17.3,17.4,12.3,16.0
2018-10-03 01:00,14.0,17.3,17.3,12.1,16.4
2018-10-03 02:00,13.8,17.3,17.3,12.3,16.0
2018-10-03 03:00,13.8,17.3,17.3,12.3,16.0
2018-10-03 04:00,14.0,17.3,17.3,12.1,16.0
2018-10-03 05:00,13.8,17.3,17.3,12.3,16.0
2018-10-03 06:00,14.0,17.3,17.6,12.3,16.0
2018-10-03 07:00,14.0,17.3,17.3,12.3,16.2
2018-10-03 08:00,14.0,17.3,17.3,12.3,16.2
2018-10-03 09:00,13.8,17.3,17.3,12.3,16.2
2018-10-03 10:00,13.7,17.3,17.5,12.3,15.9
2018-10-03 11:00,14.0,17.0,17.4,12.1,16.3
2018-10-03 12:00,13.9,17.3,17.4,12.3,15.8
2018-10-03 13:00,13.8,17.2,17.8,12.3,16.0
2018-10-03 14:00,13.4,16.9,17.5,12.2,14.9
2018-10-03 15:00,14.1,17.0,17.8,12.3,16.0
2018-10-03 16:00,13.7,16.7,17.5,12.3,16.0
2018-10-03 17:00,13.8,16.7,17.8,12.3,16.0
2018-10-03 18:00,13.5,16.8,17.9,12.3,16.0
2018-10-03 19:00,13.8,16.8,17.7,11.8,16.0
2018-10-03 20:00,14.0,16.5,17.7,12.0,16.1
2018-10-03 21:00,13.9,16.5,17.6,12.3,16.1
2018-10-03 22:00,14.0,16.6,17.6,11.8,16.1
2018-10-03 23:00,13.8,16.6,17.7,12.0,16.1
2018-10-04 00:00,13.8,16.6,17.5,12.0,16.1
2018-10-04 01:00,13.7,16.4,17.5,12.0,16.1
2018-10-04 02:00,14.0,16.4,17.3,12.0,16.1
2018-10-04 03:00,13.8,16.4,17.3,12.0,16.1
2018-10-04 04:00,13.8,16.4,17.5,12.0,15.7
2018-10-04 05:00,13.8,16.4,17.4,12.0,15.7
2018-10-04 06:00,14.0,16.4,17.1,12.0,15.7
2018-10-04 07:00,13.8,16.4,17.1,12.0,15.7
2018-10-04 08:00,13.8,16.4,17.2,12.0,15.7
2018-10-04 09:00,13.8,16.4,17.0,12.0,15.8
2018-10-04 10:00,13.7,16.2,16.9,12.3,15.8
2018-10-04 11:00,14.0,16.3,16.9,12.2,15.8
2018-10-04 12:00,14.0,16.4,16.8,12.0,16.1
2018-10-04 13:00,13.9,16.2,17.0,12.0,16.1
2018-10-04 14:00,14.1,16.0,16.8,12.0,16.1
2018-10-04 15:00,13.5,16.0,16.7,12.2,16.1
2018-10-04 16:00,13.6,16.0,16.8,12.0,15.8
2018-10-04 17:00,13.6,15.8,16.6,11.9,15.8
2018-10-04 18:00,13.4,15.8,16.7,12.2,15.8
2018-10-04 19:00,13.4,15.6,16.6,11.9,15.8
2018-10-04 20:00,13.3,15.9,16.7,11.9,15.9
2018-10-04 21:00,13.2,15.6,16.7,11.9,15.9
2018-10-04 22:00,13.4,15.9,16.8,11.9,15.9
2018-10-04 23:00,13.4,15.9,16.8,11.9,15.9
2018-10-05 00:00,13.4,15.9,17.0,11.9,15.9
2018-10-05 01:00,13.6,15.9,16.9,11.9,15.9
2018-10-05 02:00,13.6,15.9,17.0,11.9,15.9
2018-10-05 03:00,13.6,15.9,17.0,11.9,15.9
2018-10-05 04:00,13.6,15.7,16.9,12.1,15.9
2018-10-05 05:00,13.7,15.7,17.2,12.1,15.9
2018-10-05 06:00,13.4,15.7,17.2,12.1,15.7
2018-10-05 07:00,13.8,15.8,17.2,12.1,15.9
2018-10-05 08:00,13.6,15.7,17.2,12.1,15.9
2018-10-05 09:00,13.4,15.7,17.3,12.1,15.8
2018-10-05 10:00,13.4,15.7,17.0,11.4,15.6
2018-10-05 11:00,13.8,15.7,16.9,12.1,15.8
2018-10-05 12:00,13.5,15.4,16.9,11.7,15.7
2018-10-05 13:00,13.6,15.5,17.0,12.1,15.8
2018-10-05 14:00,13.6,15.6,16.6,11.4,15.2
2018-10-05 15:00,13.6,15.5,16.7,12.1,15.9
2018-10-05 16:00,13.6,15.4,16.8,12.1,15.8
2018-10-05 17:00,13.5,15.5,16.4,12.3,15.8
2018-10-05 18:00,13.3,15.5,16.5,12.3,15.9
2018-10-05 19:00,13.4,15.5,16.5,12.1,15.5
2018-10-05 20:00,13.4,15.5,16.5,12.3,15.6
2018-10-05 21:00,13.2,15.5,16.5,12.3,16.1
2018-10-05 22:00,13.3,15.2,16.2,12.3,16.1
2018-10-05 23:00,13.3,15.5,16.3,11.8,15.6
2018-10-06 00:00,13.1,15.2,16.3,11.8,15.6
2018-10-06 01:00,13.3,15.2,16.4,11.8,15.6
2018-10-06 02:00,13.4,15.5,16.2,11.8,15.6
2018-10-06 03:00,13.4,15.2,16.2,11.8,15.6
2018-10-06 04:00,13.2,15.3,16.4,11.8,15.6
2018-10-06 05:00,13.2,15.3,16.2,11.8,15.6
2018-10-06 06:00,13.2,15.3,16.1,11.9,15.6
2018-10-06 07:00,13.2,15.3,16.2,11.8,15.6
2018-10-06 08:00,13.2,15.3,15.7,11.9,15.6
2018-10-06 09:00,12.9,15.2,15.8,11.9,15.6
2018-10-06 10:00,13.0,15.1,15.7,11.4,15.5
2018-10-06 11:00,13.2,15.2,15.5,11.9,15.7
2018-10-06 12:00,13.1,15.1,15.6,12.8,15.9
2018-10-06 13:00,13.0,15.1,15.8,11.9,15.5
2018-10-06 14:00,13.2,14.7,15.3,11.7,14.6
2018-10-06 15:00,12.8,14.9,15.5,11.9,15.7
2018-10-06 16:00,13.1,14.6,15.5,11.9,15.5
2018-10-06 17:00,12.9,14.8,15.5,11.8,15.5
2018-10-06 18:00,12.9,14.5,15.3,11.9,15.5
2018-10-06 19:00,12.5,14.8,15.3,11.9,15.5
2018-10-06 20:00,12.7,14.6,15.3,11.9,15.6
2018-10-06 21:00,13.0,14.5,15.3,11.6,15.5
2018-10-06 22:00,12.6,14.5,15.4,11.9,15.6
2018-10-06 23:00,12.7,14.5,15.4,11.9,15.6
2018-10-07 00:00,12.7,14.5,15.4,11.9,15.6
2018-10-07 01:00,12.7,14.5,15.4,11.9,15.8
2018-10-07 02:00,12.7,14.5,15.4,11.9,15.6
2018-10-07 03:00,12.7,14.5,15.3,11.6,15.8
2018-10-07 04:00,12.8,14.2,15.4,11.9,15.8
2018-10-07 05:00,12.8,14.2,15.4,11.9,15.8
2018-10-07 06:00,12.5,14.6,15.1,11.9,15.6
2018-10-07 07:00,12.3,14.2,15.3,11.6,15.8
2018-10-07 08:00,12.7,14.2,15.3,11.6,15.4
2018-10-07 09:00,12.7,14.1,15.3,11.6,15.4
2018-10-07 10:00,12.7,14.4,15.1,11.6,15.4
2018-10-07 11:00,12.7,14.2,15.2,11.6,15.4
2018-10-07 12:00,12.5,14.1,15.3,11.6,15.4
2018-10-07 13:00,12.7,14.1,15.2,11.6,15.5
2018-10-07 14:00,13.3,14.0,15.4,11.6,15.5
2018-10-07 15:00,13.4,14.3,15.4,11.6,15.5
2018-10-07 16:00,14.0,14.0,15.4,11.8,15.5
2018-10-07 17:00,14.0,14.2,15.3,11.6,15.5
2018-10-07 18:00,14.0,14.4,15.0,11.8,15.5
2018-10-07 19:00,13.6,14.7,15.4,11.8,15.5
2018-10-07 20:00,13.4,14.5,15.4,11.6,15.5
2018-10-07 21:00,13.6,14.4,15.4,11.8,15.5
2018-10-07 22:00,13.4,14.7,15.3,11.8,15.5
2018-10-07 23:00,13.6,14.7,15.5,11.8,15.5
2018-10-08 00:00,13.6,14.4,15.3,11.8,15.5
2018-10-08 01:00,13.6,14.7,15.3,11.8,15.2
2018-10-08 02:00,13.2,14.7,15.3,11.8,15.2
2018-10-08 03:00,13.0,14.4,15.3,11.8,15.2
2018-10-08 04:00,13.2,14.4,15.3,11.8,15.2
2018-10-08 05:00,13.0,14.4,15.3,11.8,15.3
2018-10-08 06:00,13.3,14.4,15.3,11.8,15.3
2018-10-08 07:00,13.1,14.4,15.3,11.8,15.3
2018-10-08 08:00,13.2,14.5,15.4,11.8,15.3
2018-10-08 09:00,13.4,14.5,15.4,12.0,15.3
2018-10-08 10:00,13.2,14.2,15.3,11.8,15.3
2018-10-08 11:00,13.4,14.2,15.3,11.8,15.3
2018-10-08 12:00,13.2,14.0,15.1,11.8,15.3
2018-10-08 13:00,13.2,14.2,15.0,11.8,15.3
2018-10-08 14:00,13.1,14.0,14.9,11.8,15.3
2018-10-08 15:00,13.4,14.0,15.1,11.8,15.3
2018-10-08 16:00,12.9,13.7,14.7,11.8,15.3
2018-10-08 17:00,12.9,13.7,14.7,12.0,15.3
2018-10-08 18:00,13.0,13.8,14.9,11.8,15.3
2018-10-08 19:00,13.0,13.5,14.6,11.8,15.3
2018-10-08 20:00,12.9,13.8,14.6,11.8,15.5
2018-10-08 21:00,12.8,13.6,14.6,11.8,15.5
2018-10-08 22:00,13.0,13.6,14.7,11.8,15.5
2018-10-08 23:00,12.8,13.6,14.4,12.0,15.5
2018-10-09 00:00,12.8,13.6,14.4,11.8,15.5
2018-10-09 01:00,12.8,13.7,14.5,11.8,15.2
2018-10-09 02:00,12.8,13.5,14.5,12.0,15.2
2018-10-09 03:00,13.0,13.4,14.5,11.8,15.1
2018-10-09 04:00,12.5,13.5,14.5,12.0,15.1
2018-10-09 05:00,13.0,13.5,14.5,11.8,15.5
2018-10-09 06:00,12.8,13.5,14.3,11.7,15.2
2018-10-09 07:00,12.8,13.5,14.3,11.8,15.2
2018-10-09 08:00,13.0,13.3,14.5,11.8,15.2
2018-10-09 09:00,13.0,13.5,14.6,11.8,15.2
2018-10-09 10:00,12.7,13.5,14.2,11.5,15.2
2018-10-09 11:00,12.7,13.3,14.3,11.7,15.2
2018-10-09 12:00,12.9,13.1,14.4,11.5,15.2
2018-10-09 13:00,12.7,13.0,14.1,11.5,15.3
2018-10-09 14:00,12.5,13.1,14.0,12.0,15.3
2018-10-09 15:00,12.5,13.0,13.9,11.8,15.3
2018-10-09 16:00,12.4,13.0,13.7,12.0,15.3
2018-10-09 17:00,12.3,13.0,13.9,12.0,15.3
2018-10-09 18:00,12.2,12.8,14.0,11.7,15.3
2018-10-09 19:00,12.7,12.8,14.0,11.7,15.3
2018-10-09 20:00,13.2,12.7,13.6,11.7,15.3
2018-10-09 21:00,13.1,12.7,13.6,11.7,15.3
2018-10-09 22:00,12.9,12.7,13.6,11.9,15.3
2018-10-09 23:00,13.1,13.0,13.6,11.9,15.0
2018-10-10 00:00,12.8,13.1,13.6,11.9,15.3
